Date,Title,0,0 (0 bps),1 (25 bps),10 (250 bps),11 (275 bps),12+ (300+ bps),2 (50 bps),25 bps decrease,25+ bps increase,3 (75 bps),4 (100 bps),5 (125 bps),50 bps decrease,50+ bps decrease,6 (150 bps),7 (175 bps),75+ bps decrease,8 (200 bps),8 or more (200+ bps),9 (225 bps),Arthur Laffer,Bill Pulte,Chamath Palihapitiya,Chris Waller,Christopher Waller,Cut-Pause-Cut,Cut–Cut–Cut,Cut–Cut–Pause,Cut–Pause–Cut,Cut–Pause–Pause,David Malpass,David Zervos,Elon Musk,Howard Lutnick,James Bullard,Janet Yellen,Jerome Powell,Judy Shelton,Kevin Hassett,Kevin Warsh,Larry Kudlow,Larry Lindsey,Lorie K. Logan,Marc Sumerlin,Michelle Bowman,No Change,No announcement by December 31,No change,No one nominated before 2027,Other,Pause–Cut–Cut,Pause–Cut–Pause,Philip Jefferson,Price,Rick Rieder,Roger W. Ferguson Jr.,Ron Paul,Scott Bessent,Stephen Miran
2025-04-03,How many Fed rate cuts in 2025,0.09,,0.135,,,,0.22,,,0.205,0.16,0.051,,,0.0415,0.028,,,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-03,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,
2025-04-04,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-04-04,Fed decision in July2025,,,,,,,,0.58,0.0135,,,,,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,
2025-04-04,Fed decision in June2025,,,,,,,,0.555,0.006,,,,,0.0495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,,,,,,,,,,,
2025-04-04,Fed decision in May,,,,,,,,0.225,0.0035,,,,,0.0215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.755,,,,,,,,,,,
2025-04-04,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,
2025-04-04,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,
2025-04-04,How many Fed rate cuts in 2025,0.085,,0.095,,,,0.185,,,0.205,0.16,0.079,,,0.064,0.035,,,0.1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,
2025-04-05,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-04-05,Fed decision in July2025,,,,,,,,0.57,0.016,,,,,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,
2025-04-05,Fed decision in June2025,,,,,,,,0.585,0.0075,,,,,0.0785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,
2025-04-05,Fed decision in May,,,,,,,,0.235,0.0035,,,,,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,,,,,,,,,,,
2025-04-05,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185,,,,,
2025-04-05,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,
2025-04-05,How many Fed rate cuts in 2025,0.075,,0.075,,,,0.12,,,0.22,0.185,0.1295,,,0.0455,0.039,,,0.1255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-05,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,
2025-04-06,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-04-06,Fed decision in July2025,,,,,,,,0.57,0.0165,,,,,0.0795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325,,,,,,,,,,,
2025-04-06,Fed decision in June2025,,,,,,,,0.555,0.0065,,,,,0.0675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,,,,,,,,,,,
2025-04-06,Fed decision in May,,,,,,,,0.195,0.0035,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.745,,,,,,,,,,,
2025-04-06,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.195,,,,,
2025-04-06,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,
2025-04-06,How many Fed rate cuts in 2025,0.085,,0.085,,,,0.125,,,0.195,0.195,0.1185,,,0.0595,0.039,,,0.1245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155,,,,,
2025-04-07,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-04-07,Fed decision in July2025,,,,,,,,0.56,0.0195,,,,,0.0785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325,,,,,,,,,,,
2025-04-07,Fed decision in June2025,,,,,,,,0.57,0.006,,,,,0.0665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,
2025-04-07,Fed decision in May,,,,,,,,0.355,0.0035,,,,,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.595,,,,,,,,,,,
2025-04-07,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275,,,,,
2025-04-07,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,
2025-04-07,How many Fed rate cuts in 2025,0.075,,0.08,,,,0.11,,,0.185,0.19,0.1295,,,0.0555,0.0725,,,0.1255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-07,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,
2025-04-08,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-04-08,Fed decision in July2025,,,,,,,,0.545,0.038,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,,,,,,,,,,,
2025-04-08,Fed decision in June2025,,,,,,,,0.49,0.0085,,,,,0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,
2025-04-08,Fed decision in May,,,,,,,,0.235,0.0045,,,,,0.0395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.725,,,,,,,,,,,
2025-04-08,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,,,,
2025-04-08,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,
2025-04-08,How many Fed rate cuts in 2025,0.065,,0.095,,,,0.12,,,0.195,0.175,0.138,,,0.0685,0.041,,,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,
2025-04-09,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-04-09,Fed decision in July2025,,,,,,,,0.57,0.0345,,,,,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295,,,,,,,,,,,
2025-04-09,Fed decision in June2025,,,,,,,,0.54,0.009,,,,,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,
2025-04-09,Fed decision in May,,,,,,,,0.285,0.0045,,,,,0.0455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.675,,,,,,,,,,,
2025-04-09,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,
2025-04-09,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,
2025-04-09,How many Fed rate cuts in 2025,0.07,,0.09,,,,0.12,,,0.19,0.18,0.133,,,0.0595,0.0435,,,0.1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155,,,,,
2025-04-10,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-04-10,Fed decision in July2025,,,,,,,,0.52,0.034,,,,,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.305,,,,,,,,,,,
2025-04-10,Fed decision in June2025,,,,,,,,0.46,0.018,,,,,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.425,,,,,,,,,,,
2025-04-10,Fed decision in May,,,,,,,,0.115,0.007,,,,,0.0295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.855,,,,,,,,,,,
2025-04-10,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225,,,,,
2025-04-10,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,
2025-04-10,How many Fed rate cuts in 2025,0.11,,0.11,,,,0.19,,,0.19,0.135,0.1,,,0.044,0.0345,,,0.1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155,,,,,
2025-04-11,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-04-11,Fed decision in July2025,,,,,,,,0.55,0.033,,,,,0.1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,
2025-04-11,Fed decision in June2025,,,,,,,,0.54,0.013,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,
2025-04-11,Fed decision in May,,,,,,,,0.195,0.0075,,,,,0.0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.725,,,,,,,,,,,
2025-04-11,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,
2025-04-11,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155,,,,,
2025-04-11,How many Fed rate cuts in 2025,0.085,,0.1,,,,0.18,,,0.195,0.15,0.115,,,0.0585,0.037,,,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-11,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,,,,,
2025-04-12,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-04-12,Fed decision in July2025,,,,,,,,0.545,0.0345,,,,,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,
2025-04-12,Fed decision in June2025,,,,,,,,0.535,0.0125,,,,,0.0875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,,,,,,,,,,,
2025-04-12,Fed decision in May,,,,,,,,0.19,0.0065,,,,,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765,,,,,,,,,,,
2025-04-12,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.305,,,,,
2025-04-12,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155,,,,,
2025-04-12,How many Fed rate cuts in 2025,0.1,,0.11,,,,0.19,,,0.19,0.15,0.11,,,0.0495,0.0355,,,0.0965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165,,,,,
2025-04-13,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-04-13,Fed decision in July2025,,,,,,,,0.545,0.035,,,,,0.0995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.305,,,,,,,,,,,
2025-04-13,Fed decision in June2025,,,,,,,,0.5,0.0125,,,,,0.0875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405,,,,,,,,,,,
2025-04-13,Fed decision in May,,,,,,,,0.16,0.0055,,,,,0.0335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.805,,,,,,,,,,,
2025-04-13,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255,,,,,
2025-04-13,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155,,,,,
2025-04-13,How many Fed rate cuts in 2025,0.085,,0.115,,,,0.2,,,0.185,0.15,0.102,,,0.044,0.0345,,,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-13,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155,,,,,
2025-04-14,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-04-14,Fed decision in July2025,,,,,,,,0.545,0.038,,,,,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295,,,,,,,,,,,
2025-04-14,Fed decision in June2025,,,,,,,,0.5,0.0135,,,,,0.0865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,
2025-04-14,Fed decision in May,,,,,,,,0.165,0.0055,,,,,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,,,,,,,,,,,
2025-04-14,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,,
2025-04-14,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155,,,,,
2025-04-14,How many Fed rate cuts in 2025,0.105,,0.11,,,,0.2,,,0.185,0.15,0.107,,,0.044,0.0355,,,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-14,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,
2025-04-15,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-04-15,Fed decision in July2025,,,,,,,,0.54,0.0335,,,,,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,,,,,,,,,,,
2025-04-15,Fed decision in June2025,,,,,,,,0.49,0.0165,,,,,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405,,,,,,,,,,,
2025-04-15,Fed decision in May,,,,,,,,0.145,0.0055,,,,,0.0295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.815,,,,,,,,,,,
2025-04-15,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255,,,,,
2025-04-15,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155,,,,,
2025-04-15,How many Fed rate cuts in 2025,0.105,,0.11,,,,0.185,,,0.185,0.16,0.097,,,0.047,0.0325,,,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-15,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,
2025-04-16,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-04-16,Fed decision in July2025,,,,,,,,0.535,0.034,,,,,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295,,,,,,,,,,,
2025-04-16,Fed decision in June2025,,,,,,,,0.49,0.016,,,,,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.415,,,,,,,,,,,
2025-04-16,Fed decision in May,,,,,,,,0.135,0.0055,,,,,0.0245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,,,,,,,,,,,
2025-04-16,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,,
2025-04-16,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155,,,,,
2025-04-16,How many Fed rate cuts in 2025,0.115,,0.11,,,,0.19,,,0.19,0.15,0.089,,,0.05,0.0315,,,0.0965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-16,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,
2025-04-17,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-04-17,Fed decision in July2025,,,,,,,,0.525,0.0335,,,,,0.0975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325,,,,,,,,,,,
2025-04-17,Fed decision in June2025,,,,,,,,0.45,0.0155,,,,,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.435,,,,,,,,,,,
2025-04-17,Fed decision in May,,,,,,,,0.095,0.0055,,,,,0.0195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.875,,,,,,,,,,,
2025-04-17,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,,,
2025-04-17,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155,,,,,
2025-04-17,How many Fed rate cuts in 2025,0.115,,0.105,,,,0.175,,,0.2,0.17,0.088,,,0.0485,0.0305,,,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-17,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165,,,,,
2025-04-18,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-04-18,Fed decision in July2025,,,,,,,,0.525,0.0335,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,
2025-04-18,Fed decision in June2025,,,,,,,,0.44,0.0155,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,,,,,
2025-04-18,Fed decision in May,,,,,,,,0.09,0.0055,,,,,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.895,,,,,,,,,,,
2025-04-18,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,,,
2025-04-18,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155,,,,,
2025-04-18,How many Fed rate cuts in 2025,0.11,,0.115,,,,0.175,,,0.205,0.165,0.0785,,,0.0455,0.0275,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-18,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165,,,,,
2025-04-19,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-04-19,Fed decision in July2025,,,,,,,,0.53,0.0335,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.335,,,,,,,,,,,
2025-04-19,Fed decision in June2025,,,,,,,,0.43,0.009,,,,,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,
2025-04-19,Fed decision in May,,,,,,,,0.085,0.0055,,,,,0.0165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.895,,,,,,,,,,,
2025-04-19,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,,,
2025-04-19,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155,,,,,
2025-04-19,How many Fed rate cuts in 2025,0.115,,0.115,,,,0.185,,,0.205,0.165,0.079,,,0.0455,0.029,,,0.0885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-19,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,,,,,
2025-04-19,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,,,0.065,,0.03,,,,,,,,,,,,,,,0.07,0.11,0.38,0.07,,,,,,0.52,,,,,,,,,,0.03,,
2025-04-20,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-04-20,Fed decision in July2025,,,,,,,,0.53,0.0335,,,,,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345,,,,,,,,,,,
2025-04-20,Fed decision in June2025,,,,,,,,0.415,0.012,,,,,0.0875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,
2025-04-20,Fed decision in May,,,,,,,,0.075,0.007,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,
2025-04-20,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285,,,,,
2025-04-20,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155,,,,,
2025-04-20,How many Fed rate cuts in 2025,0.115,,0.115,,,,0.185,,,0.205,0.165,0.0765,,,0.0455,0.03,,,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-20,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,,,,,
2025-04-20,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,,,0.065,,0.0175,,,,,,,,,,,,,,,0.055,0.065,0.37,0.06,,,,,,0.325,,,,,,,,,,0.0165,,
2025-04-21,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-04-21,Fed decision in July2025,,,,,,,,0.515,0.032,,,,,0.0975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.365,,,,,,,,,,,
2025-04-21,Fed decision in June2025,,,,,,,,0.435,0.01,,,,,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,
2025-04-21,Fed decision in May,,,,,,,,0.075,0.0065,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.905,,,,,,,,,,,
2025-04-21,Fed emergency rate cut in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285,,,,,
2025-04-21,Fed rate hike in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155,,,,,
2025-04-21,How many Fed rate cuts in 2025,0.115,,0.115,,,,0.18,,,0.21,0.165,0.079,,,0.047,0.0325,,,0.0635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-21,Jerome Powell out 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175,,,,,
2025-04-21,Who will Trump announce as next Fed Chair in 2025,,,,,,,,,,,,,,,,,,,,,0.065,,0.019,,,,,,,,,,,,,,,0.055,0.06,0.38,0.06,,,,,,0.375,,,,,,,,,,0.0195,,
2025-04-22,Fed abolished in 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,
2025-04-22,Fed decision in July2025,,,,,,,,0.515,0.032,,,,,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.365,,,,,,,,,,,
2025-04-22,Fed decision in June2025,,,,,,,,0.455,0.013,,,,,0.0805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.455,,,,,,,,,,,
2025-04-22,Fed decision in May,,,,,,,,0.085,0.0065,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.905,,,,,,,,,,,
